province_code,province_name,regency_code,regency_name,regency_type,district_code,district_name,village_code,village_name,village_type
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050010,Amawang Kiri Muka,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050011,Kandangan Barat,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050012,Kandangan Kota,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050013,Kandangan Utara,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050014,Gambah Luar Muka,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050016,Gambah Luar,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050018,Gambah Dalam,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050021,Gambah Dalam Barat,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050023,Lungau,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050025,Sungai Kupang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050027,Bangkau,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306050,Kandangan,6306050029,Baluti,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060001,Bumi Barkat,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060004,Ida Manggala,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060005,Batang Kulur Tengah,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060006,Batang Kulur Kanan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060010,Tamiyang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060012,Asam,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060013,Baru,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060014,Sungai Kali,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060015,Batang Kulur Kiri,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060016,Hariti,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060017,Sungai Raya Selatan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060020,Paring Agung,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060021,Sarang Halang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060022,Sungai Raya Utara,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060025,Tanah Bangkang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060027,Karasikan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060028,Hamalau,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306060,Sungai Raya,6306060030,Telaga Bidadari,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070009,Wasah Hulu,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070010,Wasah Tengah,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070011,Wasah Hilir,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070012,Simpur,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070014,Tebing Tinggi,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070015,Garunggang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070018,Amparaya,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070019,Panjampang Bahagia,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070021,Ulin,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070022,Pantai Ulin,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306070,Simpur,6306070025,Kapuh,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080001,Balimau,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080002,Karang Paci,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080003,Bago Tanggul,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080004,Karang Bulan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080005,Balanti,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080006,Kalumpang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080008,Tambingkar,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080009,Sirih,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306080,Kalumpang,6306080010,Sirih Hulu,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090001,Muning Dalam,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090002,Muning Baru,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090003,Muning Tengah,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090011,Samuda,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090012,Banua Hanyar,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090013,Parigi,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090014,Baruh Jaya,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090015,Tambangan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090016,Habirau Tengah,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090017,Habirau,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090018,Sungai Pinang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090019,Tumbukan Banyu,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090020,Banjar Baru,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090021,Bayanan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090022,Pandan Sari,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306090,Daha Selatan,6306090023,Pihanin Raya,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091001,Bajayau Lama,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091002,Tanjung Selor,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091003,Badaun,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091004,Bajayau Tengah,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091005,Bajayau,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091006,Baru,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306091,Daha Barat,6306091007,Siang Gantung,Kelurahan
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100001,Pakapuran Kecil,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100002,Panggandingan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100003,Tambak Bitin,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100004,Sungai Mandala,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100005,Mandala Murung Mesjid,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100006,Sungai Garuda,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100007,Belah Paikat,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100008,Baruh Kembang,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100010,Pakan Dalam,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100011,Paramaian,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100012,Taluk Haur,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100013,Pasungkan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100014,Pandak Daun,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100015,Teluk Labak,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100016,Murung Raya,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100019,Hamayung,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100020,Hamayung Utara,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100021,Paharangan,Desa
63,Kalimantan Selatan,6306,Hulu Sungai Selatan,Kabupaten,6306100,Daha Utara,6306100023,Hakurung,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010001,Pangambau Hilir Luar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010003,Pengambau Hilir Dalam,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010004,Tabat Padang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010005,Lokbuntar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010007,Pengambau Hulu,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010009,Sungai Harang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010012,Batu Panggung,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010014,Hapulang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010015,Mangunang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010016,Mangunang Seberang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010019,Haruyan Seberang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010021,Haruyan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010022,Andang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010024,Teluk Mesjid,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010028,Barikin,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010030,Panggung,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307010,Haruyan,6307010032,Pandanu,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020005,Murung A,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020009,Pagat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020010,Haliau,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020011,Baru,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020013,Aluan Mati,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020015,Aluan Sumur,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020017,Kali Baru,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020018,Layuh,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020020,Kahakan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020024,Bakti,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020026,Aluan Besar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020028,Paya Besar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020029,Pantai Batung,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307020,Batu Benawa,6307020030,Aluan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030002,Kindingan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030003,Haruyan Dayak,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030007,Tilahan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030008,Pasting,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030009,Batu Tunggal,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030010,Bulayak,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030017,Datar Ajab,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030018,Alat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030020,Hantakan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030021,Hinas Kanan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307030,Hantakan,6307030022,Patikalain,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040018,Tanah Habang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040021,Cukan Lipai,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040024,Paya,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040026,Kias,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040028,Kapar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040029,Tembuk Bahalang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040030,Banua Rantau,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040031,Lok Besar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040034,Birayang Timur,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040035,Birayang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040037,Limbar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040038,Mahela,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040040,Birayang Surapati,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040043,Wawai,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040047,Wawai Gardu,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040049,Anduhum,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040052,Labuhan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307040,Batang Alai Selatan,6307040053,Rangas,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041002,Hinas Kiri,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041003,Atiran,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041004,Muara Hungi,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041005,Pembakulan,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041006,Nateh,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041007,Batu Tangga,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041008,Tandilang,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041009,Batu Perahu,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041010,Aing Bantai,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307041,Batang Alai Timur,6307041011,Datar Batung,Kelurahan
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050002,Pajukungan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050004,Bukat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050005,Barabai Barat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050006,Barabai Utara,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050007,Barabai Selatan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050008,Barabai Darat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050009,Benawa Tengah,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050010,Kayu Bawang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050013,Awang Besar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050014,Gambah,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050016,Mandingin,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050018,Barabai Timur,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050020,Banua Binjai,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050021,Banua Budi,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050023,Babai,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050025,Banua Jingah,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050028,Bakapas,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307050,Barabai,6307050029,Ayuang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060002,Panggang Marak,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060004,Mundar,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060007,Tabudarat Hilir,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060008,Baru,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060010,Jamil,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060011,Tabudarat Hulu,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060013,Pantai Hambawang Barat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060014,Pantai Hambawang Timur,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060017,Benua Kepayang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060019,Sungai Jaranih,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060021,Batang Bahalang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060022,Taal,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060024,Murung Taal,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060027,Sungai Rangas,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060029,Durian Gantang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060032,Guha,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060033,Bangkal,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307060,Labuan Amas Selatan,6307060035,Taras Padang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070001,Pahalatan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070003,Perumahan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070004,Kadundung,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070006,Kasarangan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070007,Pemangkih Seberang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070010,Tabat,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070013,Mantaas,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070015,Rantau Bujur,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070017,Binjai Pirua,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070019,Binjai Pemangkih,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070023,Pemangkih,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070026,Rantau Keminting,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070027,Banua Kupang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070031,Sungai Buluh,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307070,Labuan Amas Utara,6307070033,Samhurang,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307080,Pandawan,6307080001,Masiraan,Desa
63,Kalimantan Selatan,6307,Hulu Sungai Tengah,Kabupaten,6307080,Pandawan,6307080003,Jaranih,Desa
